lat1000,long1000,longitude,latitude,geometry,in_man
40782,-73963,-73.963,40.782,POINT (-73.96299999999999 40.782),True
40782,-73962,-73.962,40.782,POINT (-73.962 40.782),True
40782,-73961,-73.961,40.782,POINT (-73.961 40.782),True
40782,-73960,-73.96,40.782,POINT (-73.95999999999999 40.782),True
40782,-73959,-73.959,40.782,POINT (-73.959 40.782),True
40782,-73958,-73.958,40.782,POINT (-73.958 40.782),True
40782,-73957,-73.957,40.782,POINT (-73.95699999999999 40.782),True
40782,-73956,-73.956,40.782,POINT (-73.956 40.782),True
40782,-73955,-73.955,40.782,POINT (-73.955 40.782),True
40782,-73954,-73.954,40.782,POINT (-73.95399999999999 40.782),True
40782,-73953,-73.953,40.782,POINT (-73.953 40.782),True
40782,-73952,-73.952,40.782,POINT (-73.952 40.782),True
40782,-73951,-73.951,40.782,POINT (-73.95099999999999 40.782),True
40782,-73950,-73.95,40.782,POINT (-73.95 40.782),True
40782,-73949,-73.949,40.782,POINT (-73.949 40.782),True
40782,-73948,-73.948,40.782,POINT (-73.94799999999999 40.782),True
40782,-73947,-73.947,40.782,POINT (-73.947 40.782),True
40782,-73946,-73.946,40.782,POINT (-73.946 40.782),True
40782,-73945,-73.945,40.782,POINT (-73.94499999999999 40.782),True
40782,-73944,-73.944,40.782,POINT (-73.944 40.782),True
40782,-73930,-73.93,40.782,POINT (-73.93000000000001 40.782),True
40782,-73929,-73.929,40.782,POINT (-73.929 40.782),True
40782,-73928,-73.928,40.782,POINT (-73.928 40.782),True
40782,-73927,-73.927,40.782,POINT (-73.92700000000001 40.782),True
40782,-73926,-73.926,40.782,POINT (-73.926 40.782),True
40783,-73987,-73.987,40.783,POINT (-73.98699999999999 40.783),True
40783,-73986,-73.986,40.783,POINT (-73.986 40.783),True
40783,-73985,-73.985,40.783,POINT (-73.985 40.783),True
40783,-73984,-73.984,40.783,POINT (-73.98399999999999 40.783),True
40783,-73983,-73.983,40.783,POINT (-73.983 40.783),True
40783,-73982,-73.982,40.783,POINT (-73.982 40.783),True
40783,-73981,-73.981,40.783,POINT (-73.98099999999999 40.783),True
40783,-73980,-73.98,40.783,POINT (-73.98 40.783),True
40783,-73979,-73.979,40.783,POINT (-73.979 40.783),True
40783,-73978,-73.978,40.783,POINT (-73.97799999999999 40.783),True
40783,-73977,-73.977,40.783,POINT (-73.977 40.783),True
40783,-73976,-73.976,40.783,POINT (-73.976 40.783),True
40783,-73975,-73.975,40.783,POINT (-73.97499999999999 40.783),True
40783,-73974,-73.974,40.783,POINT (-73.974 40.783),True
40783,-73973,-73.973,40.783,POINT (-73.973 40.783),True
40783,-73972,-73.972,40.783,POINT (-73.97199999999999 40.783),True
40783,-73971,-73.971,40.783,POINT (-73.971 40.783),True
40783,-73970,-73.97,40.783,POINT (-73.97 40.783),True
40783,-73969,-73.969,40.783,POINT (-73.96899999999999 40.783),True
40783,-73968,-73.968,40.783,POINT (-73.968 40.783),True
40783,-73967,-73.967,40.783,POINT (-73.967 40.783),True
40783,-73966,-73.966,40.783,POINT (-73.96599999999999 40.783),True
40783,-73965,-73.965,40.783,POINT (-73.965 40.783),True
40783,-73964,-73.964,40.783,POINT (-73.964 40.783),True
40783,-73963,-73.963,40.783,POINT (-73.96299999999999 40.783),True
40783,-73962,-73.962,40.783,POINT (-73.962 40.783),True
40783,-73961,-73.961,40.783,POINT (-73.961 40.783),True
40783,-73960,-73.96,40.783,POINT (-73.95999999999999 40.783),True
40783,-73959,-73.959,40.783,POINT (-73.959 40.783),True
40783,-73958,-73.958,40.783,POINT (-73.958 40.783),True
40783,-73957,-73.957,40.783,POINT (-73.95699999999999 40.783),True
40783,-73956,-73.956,40.783,POINT (-73.956 40.783),True
40783,-73955,-73.955,40.783,POINT (-73.955 40.783),True
40783,-73954,-73.954,40.783,POINT (-73.95399999999999 40.783),True
40783,-73953,-73.953,40.783,POINT (-73.953 40.783),True
40783,-73952,-73.952,40.783,POINT (-73.952 40.783),True
40783,-73951,-73.951,40.783,POINT (-73.95099999999999 40.783),True
40783,-73950,-73.95,40.783,POINT (-73.95 40.783),True
40783,-73949,-73.949,40.783,POINT (-73.949 40.783),True
40783,-73948,-73.948,40.783,POINT (-73.94799999999999 40.783),True
40783,-73947,-73.947,40.783,POINT (-73.947 40.783),True
40783,-73946,-73.946,40.783,POINT (-73.946 40.783),True
40783,-73945,-73.945,40.783,POINT (-73.94499999999999 40.783),True
40783,-73944,-73.944,40.783,POINT (-73.944 40.783),True
40783,-73934,-73.934,40.783,POINT (-73.934 40.783),True
40783,-73933,-73.933,40.783,POINT (-73.93300000000001 40.783),True
40783,-73932,-73.932,40.783,POINT (-73.932 40.783),True
40783,-73931,-73.931,40.783,POINT (-73.931 40.783),True
40783,-73930,-73.93,40.783,POINT (-73.93000000000001 40.783),True
40783,-73929,-73.929,40.783,POINT (-73.929 40.783),True
40783,-73928,-73.928,40.783,POINT (-73.928 40.783),True
40783,-73927,-73.927,40.783,POINT (-73.92700000000001 40.783),True
40783,-73926,-73.926,40.783,POINT (-73.926 40.783),True
40783,-73925,-73.925,40.783,POINT (-73.925 40.783),True
40783,-73924,-73.924,40.783,POINT (-73.92400000000001 40.783),True
40784,-73986,-73.986,40.784,POINT (-73.986 40.784),True
40784,-73985,-73.985,40.784,POINT (-73.985 40.784),True
40784,-73984,-73.984,40.784,POINT (-73.98399999999999 40.784),True
40784,-73983,-73.983,40.784,POINT (-73.983 40.784),True
40784,-73982,-73.982,40.784,POINT (-73.982 40.784),True
40784,-73981,-73.981,40.784,POINT (-73.98099999999999 40.784),True
40784,-73980,-73.98,40.784,POINT (-73.98 40.784),True
40784,-73979,-73.979,40.784,POINT (-73.979 40.784),True
40784,-73978,-73.978,40.784,POINT (-73.97799999999999 40.784),True
40784,-73977,-73.977,40.784,POINT (-73.977 40.784),True
40784,-73976,-73.976,40.784,POINT (-73.976 40.784),True
40784,-73975,-73.975,40.784,POINT (-73.97499999999999 40.784),True
40784,-73974,-73.974,40.784,POINT (-73.974 40.784),True
40784,-73973,-73.973,40.784,POINT (-73.973 40.784),True
40784,-73972,-73.972,40.784,POINT (-73.97199999999999 40.784),True
40784,-73971,-73.971,40.784,POINT (-73.971 40.784),True
40784,-73970,-73.97,40.784,POINT (-73.97 40.784),True
40784,-73969,-73.969,40.784,POINT (-73.96899999999999 40.784),True
40784,-73968,-73.968,40.784,POINT (-73.968 40.784),True
40784,-73967,-73.967,40.784,POINT (-73.967 40.784),True
40784,-73966,-73.966,40.784,POINT (-73.96599999999999 40.784),True
40784,-73965,-73.965,40.784,POINT (-73.965 40.784),True
40784,-73964,-73.964,40.784,POINT (-73.964 40.784),True
40784,-73963,-73.963,40.784,POINT (-73.96299999999999 40.784),True
40784,-73962,-73.962,40.784,POINT (-73.962 40.784),True
40784,-73961,-73.961,40.784,POINT (-73.961 40.784),True
40784,-73960,-73.96,40.784,POINT (-73.95999999999999 40.784),True
40784,-73959,-73.959,40.784,POINT (-73.959 40.784),True
40784,-73958,-73.958,40.784,POINT (-73.958 40.784),True
40784,-73957,-73.957,40.784,POINT (-73.95699999999999 40.784),True
40784,-73956,-73.956,40.784,POINT (-73.956 40.784),True
40784,-73955,-73.955,40.784,POINT (-73.955 40.784),True
40784,-73954,-73.954,40.784,POINT (-73.95399999999999 40.784),True
40784,-73953,-73.953,40.784,POINT (-73.953 40.784),True
40784,-73952,-73.952,40.784,POINT (-73.952 40.784),True
40784,-73951,-73.951,40.784,POINT (-73.95099999999999 40.784),True
40784,-73950,-73.95,40.784,POINT (-73.95 40.784),True
40784,-73949,-73.949,40.784,POINT (-73.949 40.784),True
40784,-73948,-73.948,40.784,POINT (-73.94799999999999 40.784),True
40784,-73947,-73.947,40.784,POINT (-73.947 40.784),True
40784,-73946,-73.946,40.784,POINT (-73.946 40.784),True
40784,-73945,-73.945,40.784,POINT (-73.94499999999999 40.784),True
40784,-73944,-73.944,40.784,POINT (-73.944 40.784),True
40784,-73943,-73.943,40.784,POINT (-73.943 40.784),True
40784,-73936,-73.936,40.784,POINT (-73.93600000000001 40.784),True
40784,-73935,-73.935,40.784,POINT (-73.935 40.784),True
40784,-73934,-73.934,40.784,POINT (-73.934 40.784),True
40784,-73933,-73.933,40.784,POINT (-73.93300000000001 40.784),True
40784,-73932,-73.932,40.784,POINT (-73.932 40.784),True
40784,-73931,-73.931,40.784,POINT (-73.931 40.784),True
40784,-73930,-73.93,40.784,POINT (-73.93000000000001 40.784),True
40784,-73929,-73.929,40.784,POINT (-73.929 40.784),True
40784,-73928,-73.928,40.784,POINT (-73.928 40.784),True
40784,-73927,-73.927,40.784,POINT (-73.92700000000001 40.784),True
40784,-73926,-73.926,40.784,POINT (-73.926 40.784),True
40784,-73925,-73.925,40.784,POINT (-73.925 40.784),True
40784,-73924,-73.924,40.784,POINT (-73.92400000000001 40.784),True
40784,-73923,-73.923,40.784,POINT (-73.923 40.784),True
40785,-73985,-73.985,40.785,POINT (-73.985 40.785),True
40785,-73984,-73.984,40.785,POINT (-73.98399999999999 40.785),True
40785,-73983,-73.983,40.785,POINT (-73.983 40.785),True
40785,-73982,-73.982,40.785,POINT (-73.982 40.785),True
40785,-73981,-73.981,40.785,POINT (-73.98099999999999 40.785),True
40785,-73980,-73.98,40.785,POINT (-73.98 40.785),True
40785,-73979,-73.979,40.785,POINT (-73.979 40.785),True
40785,-73978,-73.978,40.785,POINT (-73.97799999999999 40.785),True
40785,-73977,-73.977,40.785,POINT (-73.977 40.785),True
40785,-73976,-73.976,40.785,POINT (-73.976 40.785),True
40785,-73975,-73.975,40.785,POINT (-73.97499999999999 40.785),True
40785,-73974,-73.974,40.785,POINT (-73.974 40.785),True
40785,-73973,-73.973,40.785,POINT (-73.973 40.785),True
40785,-73972,-73.972,40.785,POINT (-73.97199999999999 40.785),True
40785,-73971,-73.971,40.785,POINT (-73.971 40.785),True
40785,-73970,-73.97,40.785,POINT (-73.97 40.785),True
40785,-73969,-73.969,40.785,POINT (-73.96899999999999 40.785),True
40785,-73968,-73.968,40.785,POINT (-73.968 40.785),True
40785,-73967,-73.967,40.785,POINT (-73.967 40.785),True
40785,-73966,-73.966,40.785,POINT (-73.96599999999999 40.785),True
40785,-73965,-73.965,40.785,POINT (-73.965 40.785),True
40785,-73964,-73.964,40.785,POINT (-73.964 40.785),True
40785,-73963,-73.963,40.785,POINT (-73.96299999999999 40.785),True
40785,-73962,-73.962,40.785,POINT (-73.962 40.785),True
40785,-73961,-73.961,40.785,POINT (-73.961 40.785),True
40785,-73960,-73.96,40.785,POINT (-73.95999999999999 40.785),True
40785,-73959,-73.959,40.785,POINT (-73.959 40.785),True
40785,-73958,-73.958,40.785,POINT (-73.958 40.785),True
40785,-73957,-73.957,40.785,POINT (-73.95699999999999 40.785),True
40785,-73956,-73.956,40.785,POINT (-73.956 40.785),True
40785,-73955,-73.955,40.785,POINT (-73.955 40.785),True
40785,-73954,-73.954,40.785,POINT (-73.95399999999999 40.785),True
40785,-73953,-73.953,40.785,POINT (-73.953 40.785),True
40785,-73952,-73.952,40.785,POINT (-73.952 40.785),True
40785,-73951,-73.951,40.785,POINT (-73.95099999999999 40.785),True
40785,-73950,-73.95,40.785,POINT (-73.95 40.785),True
40785,-73949,-73.949,40.785,POINT (-73.949 40.785),True
40785,-73948,-73.948,40.785,POINT (-73.94799999999999 40.785),True
40785,-73947,-73.947,40.785,POINT (-73.947 40.785),True
40785,-73946,-73.946,40.785,POINT (-73.946 40.785),True
40785,-73945,-73.945,40.785,POINT (-73.94499999999999 40.785),True
40785,-73944,-73.944,40.785,POINT (-73.944 40.785),True
40785,-73943,-73.943,40.785,POINT (-73.943 40.785),True
40785,-73942,-73.942,40.785,POINT (-73.94199999999999 40.785),True
40785,-73941,-73.941,40.785,POINT (-73.941 40.785),True
40785,-73935,-73.935,40.785,POINT (-73.935 40.785),True
40785,-73934,-73.934,40.785,POINT (-73.934 40.785),True
40785,-73933,-73.933,40.785,POINT (-73.93300000000001 40.785),True
40785,-73932,-73.932,40.785,POINT (-73.932 40.785),True
40785,-73931,-73.931,40.785,POINT (-73.931 40.785),True
40785,-73930,-73.93,40.785,POINT (-73.93000000000001 40.785),True
40785,-73929,-73.929,40.785,POINT (-73.929 40.785),True
40785,-73928,-73.928,40.785,POINT (-73.928 40.785),True
40785,-73927,-73.927,40.785,POINT (-73.92700000000001 40.785),True
40785,-73926,-73.926,40.785,POINT (-73.926 40.785),True
40785,-73925,-73.925,40.785,POINT (-73.925 40.785),True
40785,-73924,-73.924,40.785,POINT (-73.92400000000001 40.785),True
40785,-73923,-73.923,40.785,POINT (-73.923 40.785),True
40786,-73985,-73.985,40.786,POINT (-73.985 40.786),True
40786,-73984,-73.984,40.786,POINT (-73.98399999999999 40.786),True
40786,-73983,-73.983,40.786,POINT (-73.983 40.786),True
40786,-73982,-73.982,40.786,POINT (-73.982 40.786),True
40786,-73981,-73.981,40.786,POINT (-73.98099999999999 40.786),True
40786,-73980,-73.98,40.786,POINT (-73.98 40.786),True
40786,-73979,-73.979,40.786,POINT (-73.979 40.786),True
40786,-73978,-73.978,40.786,POINT (-73.97799999999999 40.786),True
40786,-73977,-73.977,40.786,POINT (-73.977 40.786),True
40786,-73976,-73.976,40.786,POINT (-73.976 40.786),True
40786,-73975,-73.975,40.786,POINT (-73.97499999999999 40.786),True
40786,-73974,-73.974,40.786,POINT (-73.974 40.786),True
40786,-73973,-73.973,40.786,POINT (-73.973 40.786),True
40786,-73972,-73.972,40.786,POINT (-73.97199999999999 40.786),True
40786,-73971,-73.971,40.786,POINT (-73.971 40.786),True
40786,-73970,-73.97,40.786,POINT (-73.97 40.786),True
40786,-73969,-73.969,40.786,POINT (-73.96899999999999 40.786),True
40786,-73968,-73.968,40.786,POINT (-73.968 40.786),True
40786,-73967,-73.967,40.786,POINT (-73.967 40.786),True
40786,-73966,-73.966,40.786,POINT (-73.96599999999999 40.786),True
40786,-73965,-73.965,40.786,POINT (-73.965 40.786),True
40786,-73964,-73.964,40.786,POINT (-73.964 40.786),True
40786,-73963,-73.963,40.786,POINT (-73.96299999999999 40.786),True
40786,-73962,-73.962,40.786,POINT (-73.962 40.786),True
40786,-73961,-73.961,40.786,POINT (-73.961 40.786),True
40786,-73960,-73.96,40.786,POINT (-73.95999999999999 40.786),True
40786,-73959,-73.959,40.786,POINT (-73.959 40.786),True
40786,-73958,-73.958,40.786,POINT (-73.958 40.786),True
40786,-73957,-73.957,40.786,POINT (-73.95699999999999 40.786),True
40786,-73956,-73.956,40.786,POINT (-73.956 40.786),True
40786,-73955,-73.955,40.786,POINT (-73.955 40.786),True
40786,-73954,-73.954,40.786,POINT (-73.95399999999999 40.786),True
40786,-73953,-73.953,40.786,POINT (-73.953 40.786),True
40786,-73952,-73.952,40.786,POINT (-73.952 40.786),True
40786,-73951,-73.951,40.786,POINT (-73.95099999999999 40.786),True
40786,-73950,-73.95,40.786,POINT (-73.95 40.786),True
40786,-73949,-73.949,40.786,POINT (-73.949 40.786),True
40786,-73948,-73.948,40.786,POINT (-73.94799999999999 40.786),True
40786,-73947,-73.947,40.786,POINT (-73.947 40.786),True
40786,-73946,-73.946,40.786,POINT (-73.946 40.786),True
40786,-73945,-73.945,40.786,POINT (-73.94499999999999 40.786),True
40786,-73944,-73.944,40.786,POINT (-73.944 40.786),True
40786,-73943,-73.943,40.786,POINT (-73.943 40.786),True
40786,-73942,-73.942,40.786,POINT (-73.94199999999999 40.786),True
40786,-73941,-73.941,40.786,POINT (-73.941 40.786),True
40786,-73940,-73.94,40.786,POINT (-73.94 40.786),True
40786,-73935,-73.935,40.786,POINT (-73.935 40.786),True
40786,-73934,-73.934,40.786,POINT (-73.934 40.786),True
40786,-73933,-73.933,40.786,POINT (-73.93300000000001 40.786),True
40786,-73932,-73.932,40.786,POINT (-73.932 40.786),True
40786,-73931,-73.931,40.786,POINT (-73.931 40.786),True
40786,-73930,-73.93,40.786,POINT (-73.93000000000001 40.786),True
40786,-73929,-73.929,40.786,POINT (-73.929 40.786),True
40786,-73928,-73.928,40.786,POINT (-73.928 40.786),True
40786,-73927,-73.927,40.786,POINT (-73.92700000000001 40.786),True
40786,-73926,-73.926,40.786,POINT (-73.926 40.786),True
40786,-73925,-73.925,40.786,POINT (-73.925 40.786),True
40786,-73924,-73.924,40.786,POINT (-73.92400000000001 40.786),True
40786,-73923,-73.923,40.786,POINT (-73.923 40.786),True
40786,-73922,-73.922,40.786,POINT (-73.922 40.786),True
40787,-73984,-73.984,40.787,POINT (-73.98399999999999 40.787),True
40787,-73983,-73.983,40.787,POINT (-73.983 40.787),True
40787,-73982,-73.982,40.787,POINT (-73.982 40.787),True
40787,-73981,-73.981,40.787,POINT (-73.98099999999999 40.787),True
40787,-73980,-73.98,40.787,POINT (-73.98 40.787),True
40787,-73979,-73.979,40.787,POINT (-73.979 40.787),True
40787,-73978,-73.978,40.787,POINT (-73.97799999999999 40.787),True
40787,-73977,-73.977,40.787,POINT (-73.977 40.787),True
40787,-73976,-73.976,40.787,POINT (-73.976 40.787),True
40787,-73975,-73.975,40.787,POINT (-73.97499999999999 40.787),True
40787,-73974,-73.974,40.787,POINT (-73.974 40.787),True
40787,-73973,-73.973,40.787,POINT (-73.973 40.787),True
40787,-73972,-73.972,40.787,POINT (-73.97199999999999 40.787),True
40787,-73971,-73.971,40.787,POINT (-73.971 40.787),True
40787,-73970,-73.97,40.787,POINT (-73.97 40.787),True
40787,-73969,-73.969,40.787,POINT (-73.96899999999999 40.787),True
40787,-73968,-73.968,40.787,POINT (-73.968 40.787),True
40787,-73967,-73.967,40.787,POINT (-73.967 40.787),True
40787,-73966,-73.966,40.787,POINT (-73.96599999999999 40.787),True
40787,-73965,-73.965,40.787,POINT (-73.965 40.787),True
40787,-73964,-73.964,40.787,POINT (-73.964 40.787),True
40787,-73963,-73.963,40.787,POINT (-73.96299999999999 40.787),True
40787,-73962,-73.962,40.787,POINT (-73.962 40.787),True
40787,-73961,-73.961,40.787,POINT (-73.961 40.787),True
40787,-73960,-73.96,40.787,POINT (-73.95999999999999 40.787),True
40787,-73959,-73.959,40.787,POINT (-73.959 40.787),True
40787,-73958,-73.958,40.787,POINT (-73.958 40.787),True
40787,-73957,-73.957,40.787,POINT (-73.95699999999999 40.787),True
40787,-73956,-73.956,40.787,POINT (-73.956 40.787),True
40787,-73955,-73.955,40.787,POINT (-73.955 40.787),True
40787,-73954,-73.954,40.787,POINT (-73.95399999999999 40.787),True
40787,-73953,-73.953,40.787,POINT (-73.953 40.787),True
40787,-73952,-73.952,40.787,POINT (-73.952 40.787),True
40787,-73951,-73.951,40.787,POINT (-73.95099999999999 40.787),True
40787,-73950,-73.95,40.787,POINT (-73.95 40.787),True
40787,-73949,-73.949,40.787,POINT (-73.949 40.787),True
40787,-73948,-73.948,40.787,POINT (-73.94799999999999 40.787),True
40787,-73947,-73.947,40.787,POINT (-73.947 40.787),True
40787,-73946,-73.946,40.787,POINT (-73.946 40.787),True
40787,-73945,-73.945,40.787,POINT (-73.94499999999999 40.787),True
40787,-73944,-73.944,40.787,POINT (-73.944 40.787),True
40787,-73943,-73.943,40.787,POINT (-73.943 40.787),True
40787,-73942,-73.942,40.787,POINT (-73.94199999999999 40.787),True
40787,-73941,-73.941,40.787,POINT (-73.941 40.787),True
40787,-73940,-73.94,40.787,POINT (-73.94 40.787),True
40787,-73939,-73.939,40.787,POINT (-73.93899999999999 40.787),True
40787,-73934,-73.934,40.787,POINT (-73.934 40.787),True
40787,-73933,-73.933,40.787,POINT (-73.93300000000001 40.787),True
40787,-73932,-73.932,40.787,POINT (-73.932 40.787),True
40787,-73931,-73.931,40.787,POINT (-73.931 40.787),True
40787,-73930,-73.93,40.787,POINT (-73.93000000000001 40.787),True
40787,-73929,-73.929,40.787,POINT (-73.929 40.787),True
40787,-73928,-73.928,40.787,POINT (-73.928 40.787),True
40787,-73927,-73.927,40.787,POINT (-73.92700000000001 40.787),True
40787,-73926,-73.926,40.787,POINT (-73.926 40.787),True
40787,-73925,-73.925,40.787,POINT (-73.925 40.787),True
40787,-73924,-73.924,40.787,POINT (-73.92400000000001 40.787),True
40787,-73923,-73.923,40.787,POINT (-73.923 40.787),True
40787,-73922,-73.922,40.787,POINT (-73.922 40.787),True
40787,-73921,-73.921,40.787,POINT (-73.92100000000001 40.787),True
40788,-73983,-73.983,40.788,POINT (-73.983 40.788),True
40788,-73982,-73.982,40.788,POINT (-73.982 40.788),True
40788,-73981,-73.981,40.788,POINT (-73.98099999999999 40.788),True
40788,-73980,-73.98,40.788,POINT (-73.98 40.788),True
40788,-73979,-73.979,40.788,POINT (-73.979 40.788),True
40788,-73978,-73.978,40.788,POINT (-73.97799999999999 40.788),True
40788,-73977,-73.977,40.788,POINT (-73.977 40.788),True
40788,-73976,-73.976,40.788,POINT (-73.976 40.788),True
40788,-73975,-73.975,40.788,POINT (-73.97499999999999 40.788),True
40788,-73974,-73.974,40.788,POINT (-73.974 40.788),True
40788,-73973,-73.973,40.788,POINT (-73.973 40.788),True
40788,-73972,-73.972,40.788,POINT (-73.97199999999999 40.788),True
40788,-73971,-73.971,40.788,POINT (-73.971 40.788),True
40788,-73970,-73.97,40.788,POINT (-73.97 40.788),True
40788,-73969,-73.969,40.788,POINT (-73.96899999999999 40.788),True
40788,-73968,-73.968,40.788,POINT (-73.968 40.788),True
40788,-73967,-73.967,40.788,POINT (-73.967 40.788),True
40788,-73966,-73.966,40.788,POINT (-73.96599999999999 40.788),True
40788,-73965,-73.965,40.788,POINT (-73.965 40.788),True
40788,-73964,-73.964,40.788,POINT (-73.964 40.788),True
40788,-73963,-73.963,40.788,POINT (-73.96299999999999 40.788),True
40788,-73962,-73.962,40.788,POINT (-73.962 40.788),True
40788,-73961,-73.961,40.788,POINT (-73.961 40.788),True
40788,-73960,-73.96,40.788,POINT (-73.95999999999999 40.788),True
40788,-73959,-73.959,40.788,POINT (-73.959 40.788),True
40788,-73958,-73.958,40.788,POINT (-73.958 40.788),True
40788,-73957,-73.957,40.788,POINT (-73.95699999999999 40.788),True
40788,-73956,-73.956,40.788,POINT (-73.956 40.788),True
40788,-73955,-73.955,40.788,POINT (-73.955 40.788),True
40788,-73954,-73.954,40.788,POINT (-73.95399999999999 40.788),True
40788,-73953,-73.953,40.788,POINT (-73.953 40.788),True
40788,-73952,-73.952,40.788,POINT (-73.952 40.788),True
40788,-73951,-73.951,40.788,POINT (-73.95099999999999 40.788),True
40788,-73950,-73.95,40.788,POINT (-73.95 40.788),True
40788,-73949,-73.949,40.788,POINT (-73.949 40.788),True
40788,-73948,-73.948,40.788,POINT (-73.94799999999999 40.788),True
40788,-73947,-73.947,40.788,POINT (-73.947 40.788),True
40788,-73946,-73.946,40.788,POINT (-73.946 40.788),True
40788,-73945,-73.945,40.788,POINT (-73.94499999999999 40.788),True
40788,-73944,-73.944,40.788,POINT (-73.944 40.788),True
40788,-73943,-73.943,40.788,POINT (-73.943 40.788),True
40788,-73942,-73.942,40.788,POINT (-73.94199999999999 40.788),True
40788,-73941,-73.941,40.788,POINT (-73.941 40.788),True
40788,-73940,-73.94,40.788,POINT (-73.94 40.788),True
40788,-73939,-73.939,40.788,POINT (-73.93899999999999 40.788),True
40788,-73938,-73.938,40.788,POINT (-73.938 40.788),True
40788,-73933,-73.933,40.788,POINT (-73.93300000000001 40.788),True
40788,-73932,-73.932,40.788,POINT (-73.932 40.788),True
40788,-73931,-73.931,40.788,POINT (-73.931 40.788),True
40788,-73930,-73.93,40.788,POINT (-73.93000000000001 40.788),True
40788,-73929,-73.929,40.788,POINT (-73.929 40.788),True
40788,-73928,-73.928,40.788,POINT (-73.928 40.788),True
40788,-73927,-73.927,40.788,POINT (-73.92700000000001 40.788),True
40788,-73926,-73.926,40.788,POINT (-73.926 40.788),True
40788,-73925,-73.925,40.788,POINT (-73.925 40.788),True
40788,-73924,-73.924,40.788,POINT (-73.92400000000001 40.788),True
40788,-73923,-73.923,40.788,POINT (-73.923 40.788),True
40788,-73922,-73.922,40.788,POINT (-73.922 40.788),True
40788,-73921,-73.921,40.788,POINT (-73.92100000000001 40.788),True
40788,-73920,-73.92,40.788,POINT (-73.92 40.788),True
40789,-73982,-73.982,40.789,POINT (-73.982 40.789),True
40789,-73981,-73.981,40.789,POINT (-73.98099999999999 40.789),True
40789,-73980,-73.98,40.789,POINT (-73.98 40.789),True
40789,-73979,-73.979,40.789,POINT (-73.979 40.789),True
40789,-73978,-73.978,40.789,POINT (-73.97799999999999 40.789),True
40789,-73977,-73.977,40.789,POINT (-73.977 40.789),True
40789,-73976,-73.976,40.789,POINT (-73.976 40.789),True
40789,-73975,-73.975,40.789,POINT (-73.97499999999999 40.789),True
40789,-73974,-73.974,40.789,POINT (-73.974 40.789),True
40789,-73973,-73.973,40.789,POINT (-73.973 40.789),True
40789,-73972,-73.972,40.789,POINT (-73.97199999999999 40.789),True
40789,-73971,-73.971,40.789,POINT (-73.971 40.789),True
40789,-73970,-73.97,40.789,POINT (-73.97 40.789),True
40789,-73969,-73.969,40.789,POINT (-73.96899999999999 40.789),True
40789,-73968,-73.968,40.789,POINT (-73.968 40.789),True
40789,-73967,-73.967,40.789,POINT (-73.967 40.789),True
40789,-73966,-73.966,40.789,POINT (-73.96599999999999 40.789),True
40789,-73965,-73.965,40.789,POINT (-73.965 40.789),True
40789,-73964,-73.964,40.789,POINT (-73.964 40.789),True
40789,-73963,-73.963,40.789,POINT (-73.96299999999999 40.789),True
40789,-73962,-73.962,40.789,POINT (-73.962 40.789),True
40789,-73961,-73.961,40.789,POINT (-73.961 40.789),True
40789,-73960,-73.96,40.789,POINT (-73.95999999999999 40.789),True
40789,-73959,-73.959,40.789,POINT (-73.959 40.789),True
40789,-73958,-73.958,40.789,POINT (-73.958 40.789),True
40789,-73957,-73.957,40.789,POINT (-73.95699999999999 40.789),True
40789,-73956,-73.956,40.789,POINT (-73.956 40.789),True
40789,-73955,-73.955,40.789,POINT (-73.955 40.789),True
40789,-73954,-73.954,40.789,POINT (-73.95399999999999 40.789),True
40789,-73953,-73.953,40.789,POINT (-73.953 40.789),True
40789,-73952,-73.952,40.789,POINT (-73.952 40.789),True
40789,-73951,-73.951,40.789,POINT (-73.95099999999999 40.789),True
40789,-73950,-73.95,40.789,POINT (-73.95 40.789),True
40789,-73949,-73.949,40.789,POINT (-73.949 40.789),True
40789,-73948,-73.948,40.789,POINT (-73.94799999999999 40.789),True
40789,-73947,-73.947,40.789,POINT (-73.947 40.789),True
40789,-73946,-73.946,40.789,POINT (-73.946 40.789),True
40789,-73945,-73.945,40.789,POINT (-73.94499999999999 40.789),True
40789,-73944,-73.944,40.789,POINT (-73.944 40.789),True
40789,-73943,-73.943,40.789,POINT (-73.943 40.789),True
40789,-73942,-73.942,40.789,POINT (-73.94199999999999 40.789),True
40789,-73941,-73.941,40.789,POINT (-73.941 40.789),True
40789,-73940,-73.94,40.789,POINT (-73.94 40.789),True
40789,-73939,-73.939,40.789,POINT (-73.93899999999999 40.789),True
40789,-73938,-73.938,40.789,POINT (-73.938 40.789),True
40789,-73932,-73.932,40.789,POINT (-73.932 40.789),True
40789,-73931,-73.931,40.789,POINT (-73.931 40.789),True
40789,-73930,-73.93,40.789,POINT (-73.93000000000001 40.789),True
40789,-73929,-73.929,40.789,POINT (-73.929 40.789),True
40789,-73928,-73.928,40.789,POINT (-73.928 40.789),True
40789,-73927,-73.927,40.789,POINT (-73.92700000000001 40.789),True
40789,-73926,-73.926,40.789,POINT (-73.926 40.789),True
40789,-73925,-73.925,40.789,POINT (-73.925 40.789),True
40789,-73924,-73.924,40.789,POINT (-73.92400000000001 40.789),True
40789,-73923,-73.923,40.789,POINT (-73.923 40.789),True
40789,-73922,-73.922,40.789,POINT (-73.922 40.789),True
